COAX_XANOR,0,01
COAX_XYLF2,0,01
COAX_XYLFA,0,01
COAX_XYLFT,0,01
COBQ_HYPNA,0,01
COBQ_XANAC,0,01
COBQ_XANC5,0,01
COBQ_XANCB,0,01
COBT_XANAC,0,01
COBT_XANC5,0,01
COBT_XANC8,0,01
COBT_XANCB,0,01
COBT_XANCP,0,01
COBT_XANOM,0,01
COBT_XANOP,0,01
COLE_LEPMA,0,01
COLI_THUOB,0,01
COPC_XANCJ,0,01
COPG2_TAKRU,1,00
COQ7_XANAC,1,00
COQ7_XANC5,1,00
COQ7_XANC8,1,00
COQ7_XANCP,1,00
COQ7_XANOM,1,00
COQ7_XANOP,1,00
COQ7_XANOR,1,00
COQ7_XYLFA,1,00
COQ7_XYLFT,1,00
COX1_GADMO,1,11
COX1_GEOSD,1,11
COX1_GOMVA,1,11
COX1_POMNI,1,11
COX1_TETNG,1,11
COX2_GADMO,1,11
COX2_GEOSD,1,11
COX2_GOMVA,1,11
COX2_TETNG,1,11
COX3_GADMO,1,11
COX3_TETNG,1,11
COX41_THUOB,1,11
COX42_THUOB,1,11
COX5A_THUOB,1,00
COX5B_THUOB,1,00
COX6A_THUOB,1,00
COX6B_THUOB,1,00
COX7A_THUOB,1,00
COX7C_THUOB,1,00
COX8A_THUOB,1,00
COX8B_THUOB,1,00
COXC_THUOB,1,00
COXM_THUOB,1,00
COXN_THUOB,1,00
COXX_HYPNA,1,11
CP17A_ORYLA,1,00
CP19A_ORENI,1,00
CP19A_ORYLA,1,00
CP1A1_CHACA,1,00
CP1A1_CHEAU,1,00
CP1A1_CHESA,1,00
CP1A1_DICLA,1,00
CP1A1_LIMLI,1,00
CP1A1_MICTO,1,00
CP1A1_OPSTA,1,00
CP1A1_ORYLA,1,00
CP1A1_PAGMA,1,00
CP1A1_PLAFE,1,00
CP1A1_PLEPL,1,00
CP1A1_SPAAU,1,00
CP1A1_STECH,1,00
CPIN1_TETNG,0,01
CR032_ANOFI,0,01
CRCB_HYPNA,1,11
CRCB_XANAC,1,11
CRCB_XANC5,1,11
CRCB_XANOM,1,11
CRCB_XANOR,1,11
CRCB_XYLF2,1,11
CRCB_XYLFA,1,11
CRCB_XYLFM,1,11
CRCB_XYLFT,1,11
CRCH_SYNWW,0,01
CRP1_GADMO,0,01
CRP2_GADMO,0,01
CRP_PLEPL,0,01
CRYAA_ORYLA,0,01
CSD_XYLFA,0,01
CSD_XYLFT,0,01
CSF11_TAKRU,1,11
CSF12_TAKRU,1,11
CSRA_STRM5,0,01
CSRA_STRMK,0,01
CSRA_SYNWW,0,01
CSRA_XANAC,0,01
CSRA_XANC5,0,01
CSRA_XANC8,0,01
CSRA_XANCB,0,01
CSRA_XANCP,0,01
CSRA_XANOM,0,01
CSRA_XANOP,0,01
CSRA_XANOR,0,01
CSRA_XYLF2,0,01
CSRA_XYLFA,0,01
CSRA_XYLFM,0,01
CSRA_XYLFT,0,01
CTAA_HYPNA,1,11
CTRA_GADMO,0,01
CTRB_GADMO,0,01
CTXA_SCOPL,0,01
CTXB_SCOPL,0,01
CUTC_XANAC,0,01
CUTC_XANC8,0,01
CUTC_XANCB,0,01
CUTC_XANCP,0,01
CUTC_XYLFA,0,01
